factual,counterfactual,y-NN,len CF,L1,L2,Linf,EMD,DL Edit,# changes,LSP,diversity,Violations (%)
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 18, 20, 21, 158, 170, 22, 150, 150, 160, 160, 160, 161, 30, 30, 39, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 67, 67, 67, 266, 266, 266, 75, 75, 74, 74, 97, 98, 100, 100, 100, 100, 113, 113, 113, 113, 15, 15, 15, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,50,140.6,8.43,1.0,60.07,66,70,1,13.08,0.0
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 18, 20, 21, 21, 170, 22, 150, 150, 160, 160, 160, 161, 30, 30, 39, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 67, 67, 67, 266, 266, 266, 75, 75, 74, 74, 97, 98, 100, 100, 100, 100, 113, 113, 113, 113, 15, 15, 15, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,50,140.46,8.42,1.0,61.95,67,69,1,13.08,0.0
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 18, 20, 21, 21, 170, 22, 22, 150, 160, 160, 160, 161, 30, 30, 39, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 67, 67, 67, 266, 266, 266, 75, 75, 74, 74, 97, 98, 100, 100, 100, 100, 113, 113, 113, 113, 15, 15, 15, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,50,140.31,8.41,1.0,63.7,68,69,1,13.08,0.0
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 18, 20, 21, 21, 158, 22, 22, 150, 160, 160, 160, 161, 30, 30, 39, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 67, 67, 67, 266, 266, 266, 75, 75, 74, 74, 97, 98, 100, 100, 100, 113, 113, 113, 113, 1, 15, 15, 15, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,50,140.15,8.41,1.0,65.22,67,68,1,13.08,0.0
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 18, 20, 21, 21, 158, 361, 22, 150, 160, 160, 160, 161, 30, 30, 39, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 67, 67, 67, 266, 266, 266, 75, 75, 74, 97, 97, 98, 100, 100, 100, 113, 113, 113, 113, 1, 15, 15, 15, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,50,139.99,8.4,1.0,60.26,67,67,1,13.08,0.0
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 18, 20, 21, 21, 158, 361, 22, 150, 150, 160, 160, 161, 30, 30, 39, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 67, 67, 67, 266, 266, 266, 75, 74, 74, 97, 97, 98, 100, 100, 100, 113, 113, 113, 113, 1, 15, 15, 15, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,50,139.84,8.39,1.0,60.41,67,67,1,13.08,0.0
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 18, 20, 21, 21, 158, 361, 22, 150, 150, 160, 160, 160, 30, 30, 39, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 67, 67, 67, 266, 266, 266, 75, 74, 74, 97, 98, 98, 100, 100, 100, 113, 113, 113, 113, 1, 15, 15, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,49,139.72,8.39,1.0,60.62,67,67,1,13.08,0.0
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 18, 20, 21, 21, 158, 361, 22, 150, 150, 160, 160, 160, 30, 30, 39, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 67, 67, 67, 266, 266, 266, 75, 74, 74, 97, 98, 98, 100, 100, 100, 113, 113, 113, 1, 15, 15, 15, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,49,139.58,8.38,1.0,61.96,67,67,1,13.08,0.0
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 18, 20, 21, 21, 158, 170, 22, 150, 150, 160, 160, 160, 30, 30, 39, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 67, 67, 266, 266, 266, 75, 75, 74, 74, 97, 98, 98, 100, 100, 100, 113, 113, 113, 1, 15, 15, 15, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,49,139.45,8.37,1.0,64.47,65,65,1,13.08,0.0
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 18, 18, 21, 21, 158, 170, 22, 150, 150, 160, 160, 160, 30, 30, 39, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 67, 67, 266, 266, 266, 75, 75, 74, 74, 97, 98, 100, 100, 100, 100, 113, 113, 113, 1, 15, 15, 15, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,49,139.34,8.37,1.0,64.47,65,65,1,13.08,0.0
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 18, 18, 21, 21, 158, 170, 22, 22, 150, 160, 160, 160, 30, 30, 39, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 67, 67, 266, 266, 266, 75, 81, 74, 97, 97, 98, 100, 100, 100, 100, 113, 113, 113, 15, 15, 15, 15, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,49,139.25,8.37,1.0,65.63,65,65,1,13.08,0.0
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 18, 18, 21, 21, 158, 170, 22, 22, 150, 160, 160, 160, 30, 30, 39, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 67, 67, 266, 266, 266, 75, 81, 74, 97, 97, 100, 100, 100, 100, 113, 113, 113, 113, 15, 15, 15, 15, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,49,139.17,8.36,1.0,65.42,64,64,1,13.08,0.0
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 18, 18, 21, 21, 21, 170, 22, 22, 150, 160, 160, 160, 30, 30, 39, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 67, 67, 266, 266, 266, 75, 81, 74, 97, 97, 100, 100, 100, 100, 113, 113, 113, 1, 15, 15, 15, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,48,139.13,8.36,1.0,69.04,65,65,1,13.08,0.0
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 18, 18, 21, 21, 21, 170, 361, 22, 150, 160, 160, 160, 30, 30, 39, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 67, 67, 266, 266, 266, 75, 81, 74, 97, 97, 100, 100, 100, 100, 113, 113, 113, 1, 15, 15, 15, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,48,139.08,8.36,1.0,64.4,64,64,1,13.08,0.0
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 18, 18, 21, 21, 21, 170, 361, 22, 22, 160, 160, 160, 30, 30, 39, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 67, 67, 266, 266, 266, 75, 81, 74, 97, 97, 100, 100, 100, 100, 113, 113, 113, 1, 15, 15, 15, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,48,139.03,8.36,1.0,66.15,63,63,1,13.08,0.0
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 18, 18, 21, 21, 21, 170, 361, 22, 22, 22, 160, 160, 30, 30, 39, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 67, 67, 266, 266, 266, 75, 81, 74, 97, 97, 100, 100, 100, 100, 113, 113, 113, 1, 15, 15, 15, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,48,138.99,8.36,1.0,68.04,63,63,1,13.08,0.0
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 18, 18, 21, 21, 21, 158, 361, 22, 22, 22, 160, 160, 30, 30, 39, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 67, 67, 266, 266, 266, 75, 81, 74, 97, 97, 100, 100, 100, 100, 113, 113, 113, 1, 15, 15, 15, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,48,138.84,8.35,1.0,68.21,64,64,1,13.08,0.0
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 18, 18, 21, 21, 21, 158, 361, 22, 22, 22, 160, 160, 30, 30, 39, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 67, 67, 266, 266, 266, 75, 81, 74, 97, 97, 100, 100, 100, 100, 74, 113, 113, 1, 15, 15, 15, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,48,138.66,8.34,1.0,68.74,64,64,1,13.08,0.0
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 18, 18, 21, 21, 21, 170, 361, 22, 22, 22, 160, 160, 30, 30, 39, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 67, 67, 67, 266, 266, 75, 81, 74, 97, 97, 100, 100, 100, 100, 74, 113, 113, 1, 15, 15, 15, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,48,138.59,8.34,1.0,71.3,63,63,1,13.08,0.0
