factual,counterfactual,y-NN,len CF,L1,L2,Linf,EMD,DL Edit,# changes,LSP,diversity,Violations (%)
"[3, 5, 2, 9, 8, 4, 7, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 9, 9, 2, 2, 9, 9, 16, 0, 0, 0, 0, 0]",1.0,16,34.11,4.39,1.0,1.67,11,11,2,0.26,0.0
"[3, 5, 2, 9, 8, 4, 7, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 8, 7, 6, 1, 9, 2, 2, 2, 9, 9, 16, 0, 0, 0, 0, 0]",1.0,16,33.99,4.37,1.0,1.62,11,11,2,0.26,0.0
"[3, 5, 2, 9, 8, 4, 7, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 9, 7, 6, 1, 9, 2, 2, 2, 9, 9, 16, 0, 0, 0, 0, 0]",1.0,16,33.95,4.35,1.0,1.67,11,11,2,0.26,0.0
"[3, 5, 2, 9, 8, 4, 7, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 9, 7, 6, 1, 9, 2, 2, 2, 2, 9, 16, 0, 0, 0, 0, 0]",1.0,16,33.89,4.3,1.0,1.33,11,11,2,0.26,0.0
"[3, 9, 2, 8, 5, 4, 6, 7, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 8, 7, 6, 1, 9, 9, 2, 2, 9, 9, 16, 0, 0, 0, 0, 0]",1.0,16,36.47,4.65,1.0,1.9,12,14,1,0.57,0.0
"[3, 9, 2, 8, 5, 4, 6, 7, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 8, 7, 6, 1, 9, 2, 2, 2, 9, 9, 16, 0, 0, 0, 0, 0]",1.0,16,36.39,4.62,1.0,1.57,12,14,1,0.57,0.0
"[3, 9, 2, 8, 5, 4, 6, 7, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 8, 6, 6, 1, 9, 2, 2, 2, 9, 9, 16, 0, 0, 0, 0, 0]",1.0,16,36.32,4.61,1.0,1.52,12,13,1,0.57,0.0
"[3, 9, 2, 8, 5, 4, 6, 7, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 9, 6, 6, 1, 9, 2, 2, 2, 9, 9, 16, 0, 0, 0, 0, 0]",1.0,16,36.31,4.6,1.0,1.57,13,13,1,0.57,0.0
"[3, 9, 2, 8, 5, 4, 6, 7, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 9, 6, 6, 1, 2, 2, 2, 2, 9, 9, 16, 0, 0, 0, 0, 0]",1.0,16,36.25,4.59,1.0,1.24,13,13,1,0.57,0.0
"[3, 9, 2, 8, 5, 4, 6, 7, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 9, 6, 1, 1, 2, 2, 2, 2, 9, 9, 16, 0, 0, 0, 0, 0]",1.0,16,36.2,4.57,1.0,1.0,13,13,1,0.57,0.0
"[3, 9, 2, 8, 5, 4, 6, 7, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 9, 9, 6, 1, 1, 2, 2, 2, 2, 9, 9, 16, 0, 0, 0, 0, 0]",1.0,16,36.05,4.49,1.0,1.33,13,13,1,0.57,0.0
"[3, 9, 2, 8, 5, 4, 6, 7, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 9, 9, 6, 6, 1, 2, 2, 2, 2, 9, 9, 16, 0, 0, 0, 0, 0]",1.0,16,36.11,4.45,1.0,1.57,13,13,1,0.57,0.0
"[3, 9, 2, 8, 5, 4, 6, 7, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 9, 9, 6, 1, 1, 2, 2, 2, 2, 2, 9, 16, 0, 0, 0, 0, 0]",1.0,16,36.0,4.43,1.0,1.0,13,13,1,0.57,0.0
"[3, 9, 2, 8, 5, 4, 6, 7, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 9, 9, 6, 1, 1, 2, 2, 2, 2, 2, 2, 16, 0, 0, 0, 0, 0]",1.0,16,36.0,4.43,1.0,0.67,13,13,1,0.57,0.0
"[3, 9, 2, 8, 5, 4, 6, 7, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 9, 9, 6, 1, 1, 2, 2, 2, 2, 2, 2, 2, 16, 0, 0, 0, 0]",1.0,17,36.12,4.46,1.0,0.76,14,14,1,0.57,0.0
"[3, 9, 2, 8, 5, 4, 6, 7, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 2, 9, 9, 9, 6, 6, 1, 2, 2, 2, 2, 2, 2, 16, 0, 0, 0, 0, 0]",1.0,16,36.01,4.41,1.0,0.81,12,12,1,0.57,0.0
"[3, 9, 2, 8, 5, 4, 6, 7, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 2, 9, 9, 9, 6, 1, 1, 2, 2, 2, 2, 2, 2, 16, 0, 0, 0, 0, 0]",1.0,16,36.0,4.41,1.0,0.76,12,12,1,0.57,0.0
"[3, 9, 2, 8, 5, 4, 6, 7, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 2, 9, 9, 9, 6, 1, 1, 2, 2, 2, 2, 2, 16, 0, 0, 0, 0, 0, 0]",0.8,15,35.87,4.38,1.0,0.67,11,11,1,0.57,0.0
"[3, 9, 2, 8, 5, 4, 6, 7, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 2, 9, 9, 9, 6, 6, 1, 2, 2, 2, 2, 2, 16, 0, 0, 0, 0, 0, 0]",1.0,15,35.86,4.38,1.0,0.71,11,11,1,0.57,0.0
"[3, 9, 2, 8, 5, 4, 6, 7, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 2, 9, 9, 9, 6, 6, 1, 2, 2, 2, 2, 16, 0, 0, 0, 0, 0, 0, 0]",1.0,14,35.69,4.34,1.0,0.62,10,10,1,0.57,0.0
"[3, 9, 2, 8, 5, 4, 6, 7, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 2, 9, 9, 9, 6, 1, 1, 2, 2, 2, 2, 16, 0, 0, 0, 0, 0, 0, 0]",1.0,14,35.69,4.34,1.0,0.57,10,10,1,0.57,0.0
"[3, 5, 4, 7, 8, 9, 2, 6, 1, 9, 2, 1, 2, 9, 9, 9, 2, 9, 16, 0, 0]","[3, 5, 4, 9, 2, 8, 7, 6, 1, 9, 9, 2, 2, 9, 9, 16, 0, 0, 0, 0, 0]",1.0,16,28.21,3.66,0.94,0.57,10,10,3,0.33,0.0
"[3, 5, 4, 7, 8, 9, 2, 6, 1, 9, 2, 1, 2, 9, 9, 9, 2, 9, 16, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 9, 9, 2, 2, 9, 9, 16, 0, 0, 0, 0, 0]",1.0,16,28.11,3.65,0.94,0.86,10,10,3,0.33,0.0
"[3, 5, 4, 7, 8, 9, 2, 6, 1, 9, 2, 1, 2, 9, 9, 9, 2, 9, 16, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 9, 9, 2, 2, 9, 9, 2, 16, 0, 0, 0, 0]",1.0,17,27.69,3.61,0.94,0.76,10,10,3,0.33,0.0
"[3, 5, 4, 7, 8, 9, 2, 6, 1, 9, 2, 1, 2, 9, 9, 9, 2, 9, 16, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 9, 9, 2, 2, 9, 9, 9, 16, 0, 0, 0, 0]",1.0,17,27.69,3.61,0.94,0.43,9,9,3,0.33,0.0
"[3, 5, 4, 7, 8, 9, 2, 6, 1, 9, 2, 1, 2, 9, 9, 9, 2, 9, 16, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 9, 9, 2, 2, 9, 9, 9, 2, 16, 0, 0, 0]",1.0,18,27.25,3.57,0.94,0.33,8,8,3,0.33,0.0
"[3, 5, 4, 7, 8, 9, 2, 6, 1, 9, 2, 1, 2, 9, 9, 9, 2, 9, 16, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 9, 9, 2, 2, 9, 9, 9, 2, 2, 16, 0, 0]",0.8,19,26.8,3.53,0.94,0.33,7,7,3,0.33,0.0
"[3, 5, 4, 7, 8, 9, 2, 6, 1, 9, 2, 1, 2, 9, 9, 9, 2, 9, 16, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 9, 9, 2, 2, 2, 9, 9, 2, 2, 16, 0, 0]",1.0,19,26.73,3.52,0.94,0.67,8,8,3,0.33,0.0
"[3, 5, 4, 7, 8, 9, 2, 6, 1, 9, 2, 1, 2, 9, 9, 9, 2, 9, 16, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 9, 9, 2, 2, 2, 9, 9, 9, 2, 16, 0, 0]",0.8,19,26.66,3.51,0.94,0.33,7,9,3,0.33,0.0
"[3, 5, 4, 9, 2, 8, 7, 6, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 8, 7, 6, 1, 9, 9, 2, 2, 9, 9, 16, 0, 0, 0, 0, 0]",1.0,16,30.83,4.0,1.0,1.9,7,7,9,1.03,0.0
"[3, 5, 4, 9, 2, 8, 7, 6, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 9, 9, 2, 2, 9, 9, 16, 0, 0, 0, 0, 0]",1.0,16,30.74,3.99,1.0,1.62,8,8,5,1.03,0.0
"[3, 5, 4, 9, 2, 8, 7, 6, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 8, 7, 6, 1, 9, 2, 2, 2, 9, 9, 16, 0, 0, 0, 0, 0]",1.0,16,30.64,3.98,1.0,1.57,7,7,9,1.03,0.0
"[3, 5, 4, 9, 2, 8, 7, 6, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 8, 7, 6, 1, 2, 2, 2, 2, 9, 9, 16, 0, 0, 0, 0, 0]",1.0,16,30.63,3.98,1.0,1.24,7,7,9,1.03,0.0
"[3, 5, 4, 9, 2, 8, 7, 6, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 8, 7, 6, 1, 2, 2, 2, 2, 2, 9, 16, 0, 0, 0, 0, 0]",1.0,16,30.62,3.98,1.0,0.9,7,7,9,1.03,0.0
"[3, 5, 4, 9, 2, 8, 7, 6, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 8, 7, 6, 1, 2, 2, 2, 2, 2, 9, 9, 16, 0, 0, 0, 0]",1.0,17,30.73,4.01,1.0,1.33,8,8,9,1.03,0.0
"[3, 5, 4, 9, 2, 8, 7, 6, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 8, 7, 6, 1, 2, 2, 2, 2, 2, 9, 9, 9, 16, 0, 0, 0]",1.0,18,30.83,4.04,1.0,1.76,9,9,9,1.03,0.0
"[3, 5, 4, 9, 2, 8, 7, 6, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 8, 7, 6, 1, 2, 2, 2, 2, 2, 2, 9, 9, 16, 0, 0, 0]",1.0,18,30.83,4.04,1.0,1.43,9,9,9,1.03,0.0
"[3, 5, 4, 9, 2, 8, 7, 6, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 8, 7, 6, 1, 2, 2, 2, 2, 2, 2, 9, 9, 9, 16, 0, 0]",0.8,19,30.94,4.06,1.0,1.86,10,10,9,1.03,0.0
"[3, 5, 4, 9, 2, 8, 7, 6, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 8, 7, 6, 1, 2, 2, 2, 2, 2, 2, 2, 9, 9, 16, 0, 0]",0.8,19,30.94,4.06,1.0,1.52,10,10,9,1.03,0.0
"[3, 5, 4, 9, 2, 8, 7, 6, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 8, 7, 6, 1, 2, 2, 2, 2, 2, 2, 2, 9, 9, 9, 9, 2]",0.8,21,31.17,4.12,1.0,2.38,12,12,9,1.03,60.0
"[3, 5, 4, 9, 2, 8, 7, 6, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 8, 7, 6, 1, 2, 2, 2, 2, 2, 2, 2, 2, 16, 0, 0, 0]",1.0,18,30.82,4.02,1.0,0.76,9,9,9,1.03,0.0
"[3, 5, 4, 9, 2, 8, 7, 6, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 8, 7, 6, 1, 2, 2, 2, 2, 2, 2, 2, 16, 0, 0, 0, 0]",1.0,17,30.7,3.98,1.0,0.67,8,8,9,1.03,0.0
"[3, 5, 4, 9, 2, 8, 7, 6, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 8, 7, 6, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 10]",0.8,21,31.15,4.06,1.0,1.33,12,12,9,1.03,60.0
"[3, 5, 4, 9, 2, 8, 7, 6, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 8, 7, 6, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 10, 10]",0.8,21,31.13,4.05,1.0,1.71,12,12,9,1.03,60.0
"[3, 5, 4, 9, 2, 8, 7, 6, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 10, 10]",0.8,21,31.11,4.04,1.0,1.43,13,13,5,1.03,60.0
"[3, 5, 4, 9, 2, 8, 7, 6, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 10, 10, 10]",1.0,21,31.07,4.02,1.0,1.81,13,13,5,1.03,60.0
"[3, 5, 4, 9, 2, 8, 7, 6, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 10, 10, 1]",1.0,21,31.01,3.99,1.0,1.38,13,13,5,1.03,60.0
"[3, 5, 4, 9, 2, 8, 7, 6, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 2, 2, 2, 2, 16, 0, 0, 0, 0, 0, 0, 0]",0.8,14,30.33,3.87,1.0,0.67,6,6,5,1.03,0.0
"[3, 5, 4, 9, 2, 8, 7, 6, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 1, 2, 2, 2, 16, 0, 0, 0, 0, 0, 0, 0]",1.0,14,30.32,3.87,1.0,0.62,6,6,5,1.03,0.0
"[3, 5, 4, 9, 2, 8, 7, 6, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 1, 2, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,13,30.2,3.84,1.0,0.52,5,5,5,1.03,0.0
"[3, 5, 4, 9, 2, 8, 7, 6, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 8, 7, 6, 1, 1, 2, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,13,30.19,3.83,1.0,0.24,4,4,9,1.03,0.0
"[3, 5, 9, 2, 8, 4, 7, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 8, 7, 6, 1, 9, 9, 2, 2, 9, 9, 16, 0, 0, 0, 0, 0]",1.0,16,34.38,4.42,1.0,1.95,10,12,2,0.29,0.0
"[3, 5, 9, 2, 8, 4, 7, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 9, 9, 2, 2, 9, 9, 16, 0, 0, 0, 0, 0]",1.0,16,34.3,4.42,1.0,1.67,11,12,2,0.29,0.0
"[3, 5, 9, 2, 8, 4, 7, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 8, 7, 6, 1, 9, 2, 2, 2, 9, 9, 16, 0, 0, 0, 0, 0]",1.0,16,34.19,4.39,1.0,1.62,10,12,2,0.29,0.0
"[3, 5, 9, 2, 8, 4, 7, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 9, 7, 6, 1, 9, 2, 2, 2, 9, 9, 16, 0, 0, 0, 0, 0]",1.0,16,34.15,4.38,1.0,1.67,11,12,2,0.29,0.0
"[3, 5, 9, 2, 8, 4, 7, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 9, 7, 6, 1, 9, 2, 2, 2, 2, 9, 16, 0, 0, 0, 0, 0]",1.0,16,34.15,4.33,1.0,1.33,11,12,2,0.29,0.0
"[3, 5, 9, 2, 8, 4, 7, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 9, 7, 6, 1, 9, 2, 2, 2, 2, 9, 9, 16, 0, 0, 0, 0]",1.0,17,34.26,4.36,1.0,1.76,12,13,2,0.29,0.0
