factual,counterfactual,y-NN,len CF,L1,L2,Linf,EMD,DL Edit,# changes,LSP,diversity,Violations (%)
"[10, 7, 8, 25, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 15, 12, 13, 16, 31, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 37]","[10, 7, 8, 25, 26, 24, 26, 26, 26, 16, 31, 24, 32, 24, 32, 30, 32, 30, 32, 30, 32, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 29, 27, 29, 27, 37, 0]",1.0,66,117.2,7.86,1.0,2.93,57,57,7,1.17,0.0
"[10, 7, 8, 25, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 15, 12, 13, 16, 31, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 37]","[10, 7, 8, 25, 26, 24, 26, 26, 26, 16, 31, 24, 32, 24, 32, 30, 32, 30, 32, 30, 32, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 29, 27, 29, 27, 29, 37]",1.0,67,116.45,7.82,1.0,3.33,56,56,7,1.17,0.0
"[10, 7, 8, 25, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 15, 12, 13, 16, 31, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 37]","[10, 7, 8, 25, 26, 24, 26, 26, 26, 16, 31, 24, 32, 24, 32, 30, 32, 30, 32, 30, 32, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 29, 27, 29, 27, 29, 37]",1.0,67,116.22,7.8,1.0,3.3,56,56,7,1.17,0.0
"[10, 7, 8, 25, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 15, 12, 13, 16, 31, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 37]","[10, 7, 8, 25, 26, 24, 26, 26, 26, 16, 31, 24, 32, 24, 32, 30, 32, 30, 32, 30, 32, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 29, 27, 29, 27, 37, 0]",1.0,66,116.87,7.83,1.0,2.9,57,57,7,1.17,0.0
"[10, 7, 8, 25, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 15, 12, 13, 16, 31, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 37]","[10, 7, 8, 25, 26, 24, 26, 26, 26, 26, 31, 24, 32, 24, 32, 30, 32, 30, 32, 30, 32, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 29, 27, 29, 27, 29, 37]",1.0,67,116.08,7.79,1.0,3.45,56,56,7,1.17,0.0
"[10, 7, 8, 25, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 15, 12, 13, 16, 31, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 37]","[10, 7, 8, 25, 26, 25, 26, 24, 26, 26, 26, 24, 32, 24, 32, 30, 32, 30, 32, 30, 32, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 29, 27, 29, 27, 29, 37]",1.0,67,115.82,7.78,1.0,3.39,55,55,5,1.17,0.0
"[10, 7, 8, 25, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 15, 12, 13, 16, 31, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 37]","[10, 7, 8, 25, 26, 25, 26, 24, 26, 24, 26, 24, 32, 24, 32, 30, 32, 30, 32, 30, 32, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 29, 27, 29, 27, 29, 37]",1.0,67,115.35,7.75,1.0,3.39,54,54,5,1.17,0.0
"[10, 7, 8, 25, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 15, 12, 13, 16, 31, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 37]","[10, 7, 8, 25, 26, 25, 26, 24, 26, 24, 26, 24, 13, 24, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 29, 27, 29, 27, 29, 37]",1.0,67,115.23,7.74,1.0,3.13,54,54,5,1.17,0.0
"[10, 7, 8, 25, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 15, 12, 13, 16, 31, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 37]","[10, 7, 8, 25, 26, 25, 26, 24, 26, 24, 26, 24, 13, 24, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 29, 30, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 29, 27, 29, 27, 29, 37]",1.0,67,115.2,7.74,1.0,3.18,54,54,5,1.17,0.0
"[10, 7, 8, 25, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 15, 12, 13, 16, 31, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 37]","[10, 7, 8, 25, 26, 25, 26, 24, 26, 24, 26, 24, 13, 24, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 29, 30, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 29, 27, 29, 27, 29, 27]",1.0,67,115.24,7.74,1.0,3.24,55,55,5,1.17,29.78723404255319
"[10, 7, 8, 25, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 15, 12, 13, 16, 31, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 37]","[10, 7, 8, 25, 26, 25, 26, 24, 26, 24, 26, 24, 13, 24, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 29, 27, 29, 27, 29, 37]",1.0,67,115.12,7.74,1.0,3.1,54,54,5,1.17,0.0
"[10, 7, 8, 25, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 15, 12, 13, 16, 31, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 37]","[10, 7, 8, 25, 26, 25, 26, 24, 26, 24, 26, 24, 13, 24, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 29, 27, 29, 27, 29, 27, 29, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 29, 27, 29, 27, 29, 37]",1.0,67,114.97,7.73,1.0,3.01,54,54,5,1.17,0.0
"[10, 7, 8, 25, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 15, 12, 13, 16, 31, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 37]","[10, 7, 8, 25, 26, 25, 26, 24, 26, 24, 26, 24, 13, 24, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 29, 27, 29, 27, 29, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 29, 27, 29, 27, 29, 37]",1.0,67,114.94,7.73,1.0,2.99,54,54,5,1.17,0.0
"[10, 7, 8, 25, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 15, 12, 13, 16, 31, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 37]","[10, 7, 8, 25, 26, 25, 26, 24, 26, 24, 26, 24, 13, 24, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 29, 27, 29, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 29, 27, 29, 27, 37, 0]",1.0,66,115.8,7.77,1.0,2.55,55,55,5,1.17,0.0
"[10, 7, 8, 25, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 15, 12, 13, 16, 31, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 37]","[10, 7, 8, 25, 26, 25, 26, 24, 26, 24, 26, 24, 13, 24, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 27, 29, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 29, 27, 29, 27, 37, 0]",1.0,66,115.8,7.77,1.0,2.57,55,55,5,1.17,0.0
"[10, 7, 8, 25, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 15, 12, 13, 16, 31, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 37]","[10, 7, 8, 25, 26, 25, 26, 24, 26, 24, 26, 24, 13, 24, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 27, 29, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 29, 27, 29, 27, 29, 37]",1.0,67,114.84,7.72,1.0,2.97,54,54,5,1.17,0.0
"[10, 7, 8, 25, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 15, 12, 13, 16, 31, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 37]","[10, 7, 8, 25, 26, 25, 26, 24, 26, 24, 26, 24, 13, 24, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 27, 29, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 29, 27, 29, 37]",1.0,67,114.89,7.72,1.0,2.94,54,54,5,1.17,0.0
"[10, 7, 8, 25, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 15, 12, 13, 16, 31, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 37]","[10, 7, 8, 25, 26, 25, 26, 24, 26, 24, 26, 24, 13, 24, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 27, 30, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 29, 27, 29, 37]",1.0,67,114.77,7.72,1.0,2.96,54,54,5,1.17,0.0
"[10, 7, 8, 25, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 15, 12, 13, 16, 31, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 37]","[10, 7, 8, 25, 26, 25, 26, 24, 26, 24, 26, 24, 13, 24, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 29, 27, 37, 0]",1.0,66,115.54,7.76,1.0,2.51,55,55,5,1.17,0.0
"[10, 7, 8, 25, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 15, 12, 13, 16, 31, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 37]","[10, 7, 8, 25, 26, 25, 26, 24, 26, 24, 26, 24, 13, 24, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 29, 27, 27, 27, 27, 29, 27, 37, 0]",1.0,66,115.48,7.75,1.0,2.54,55,55,5,1.17,0.0
"[10, 7, 8, 25, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 24, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 15, 12, 13, 16, 31, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 32, 37]","[10, 7, 8, 25, 26, 25, 26, 24, 26, 24, 26, 24, 13, 24, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 29, 27, 27, 27, 27, 29, 27, 29, 37]",1.0,67,114.7,7.72,1.0,2.94,54,54,5,1.17,0.0
