factual,counterfactual,y-NN,len CF,L1,L2,Linf,EMD,DL Edit,# changes,LSP,diversity,Violations (%)
"[10, 7, 8, 25, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 17, 34, 30, 35, 3, 2, 9, 11, 33, 36, 36, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 7, 8, 25, 26, 24, 26, 26, 13, 16, 31, 24, 32, 30, 32, 30, 32, 30, 32, 30, 32, 32, 32, 32, 32, 32, 34, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.2,56,94.29,6.79,0.99,8.48,43,43,5,1.39,53.191489361702125
"[10, 7, 8, 25, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 17, 34, 30, 35, 3, 2, 9, 11, 33, 36, 36, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 7, 8, 25, 26, 24, 26, 26, 13, 16, 31, 24, 32, 30, 32, 30, 32, 30, 32, 30, 32, 32, 32, 32, 32, 32, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.8,56,94.28,6.79,0.99,8.12,43,43,5,1.39,53.191489361702125
"[10, 7, 8, 25, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 17, 34, 30, 35, 3, 2, 9, 11, 33, 36, 36, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 7, 8, 25, 26, 24, 26, 26, 13, 16, 31, 24, 32, 30, 32, 30, 32, 30, 32, 30, 32, 32, 32, 32, 32, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.4,56,94.19,6.78,1.0,7.73,43,43,5,1.39,53.191489361702125
"[10, 7, 8, 25, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 17, 34, 30, 35, 3, 2, 9, 11, 33, 36, 36, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 7, 8, 25, 26, 24, 26, 26, 13, 16, 31, 24, 32, 30, 32, 30, 32, 30, 32, 30, 32, 32, 32, 32, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.2,56,94.07,6.77,1.0,7.34,43,43,5,1.39,53.191489361702125
"[10, 7, 8, 25, 26, 24, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 17, 34, 30, 35, 33, 35, 33, 35, 33, 35, 11, 3, 9, 2, 33, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 7, 8, 25, 26, 24, 26, 26, 26, 16, 31, 24, 32, 24, 32, 30, 32, 30, 32, 30, 32, 30, 30, 30, 30, 30, 30, 30, 30, 30, 32, 32, 32, 32, 32, 27, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.8,56,94.24,6.84,1.0,8.8,44,44,7,0.83,53.191489361702125
"[10, 7, 8, 25, 26, 24, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 17, 34, 30, 35, 33, 35, 33, 35, 33, 35, 11, 3, 9, 2, 33, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 7, 8, 25, 26, 24, 26, 26, 26, 16, 31, 24, 32, 24, 32, 30, 32, 30, 32, 30, 32, 30, 30, 30, 30, 30, 30, 30, 30, 30, 32, 32, 32, 32, 32, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.0,56,94.23,6.84,1.0,8.5,44,44,7,0.83,53.191489361702125
"[10, 7, 8, 25, 26, 24, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 17, 34, 30, 35, 33, 35, 33, 35, 33, 35, 11, 3, 9, 2, 33, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 7, 8, 25, 26, 24, 26, 26, 26, 16, 31, 24, 32, 24, 32, 30, 32, 30, 32, 30, 32, 30, 30, 30, 30, 30, 30, 30, 32, 32, 32, 32, 32, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.0,56,94.16,6.83,1.0,7.79,44,44,7,0.83,53.191489361702125
"[10, 7, 8, 25, 26, 24, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 17, 34, 30, 35, 33, 35, 33, 35, 33, 35, 11, 3, 9, 2, 33, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 7, 8, 25, 26, 24, 26, 26, 26, 16, 31, 24, 32, 24, 32, 30, 32, 30, 32, 30, 32, 30, 30, 30, 30, 30, 30, 32, 32, 32, 32, 32, 32, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.6,56,94.15,6.82,1.0,7.75,44,44,7,0.83,53.191489361702125
"[10, 7, 8, 25, 26, 24, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 17, 34, 30, 35, 33, 35, 33, 35, 33, 35, 11, 3, 9, 2, 33, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 7, 8, 25, 26, 24, 26, 26, 26, 16, 31, 24, 32, 24, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 30, 32, 32, 32, 32, 32, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.8,56,94.02,6.8,0.99,6.68,44,44,7,0.83,53.191489361702125
"[10, 7, 8, 25, 26, 24, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 17, 34, 30, 35, 33, 35, 33, 35, 33, 35, 11, 3, 9, 2, 33, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 7, 8, 25, 26, 24, 26, 26, 26, 16, 31, 24, 32, 24, 32, 30, 32, 30, 32, 30, 32, 30, 32, 32, 30, 32, 32, 32, 32, 32, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.8,56,93.95,6.79,0.98,6.64,44,44,7,0.83,53.191489361702125
"[10, 7, 8, 25, 26, 24, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 17, 34, 30, 35, 33, 35, 33, 35, 33, 35, 11, 3, 9, 2, 33, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 7, 8, 25, 26, 24, 26, 26, 26, 16, 31, 24, 32, 24, 32, 30, 32, 30, 32, 30, 32, 30, 32, 32, 30, 32, 32, 32, 32, 32, 27, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.8,56,93.92,6.79,0.98,6.95,44,44,7,0.83,53.191489361702125
"[10, 7, 8, 25, 26, 24, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 17, 34, 30, 35, 33, 35, 33, 35, 33, 35, 11, 3, 9, 2, 33, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 7, 8, 25, 26, 24, 26, 26, 26, 16, 31, 24, 32, 24, 32, 30, 32, 30, 32, 30, 32, 30, 32, 32, 32, 32, 32, 32, 32, 32, 27, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.8,56,93.92,6.79,0.98,6.98,44,44,7,0.83,53.191489361702125
"[10, 7, 8, 25, 26, 24, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 17, 34, 30, 35, 33, 35, 33, 35, 33, 35, 11, 3, 9, 2, 33, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 7, 8, 25, 26, 24, 26, 26, 26, 16, 31, 24, 32, 24, 32, 30, 32, 30, 32, 30, 32, 30, 32, 32, 32, 32, 32, 32, 32, 35, 27, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.0,56,93.91,6.79,0.98,6.93,44,44,7,0.83,53.191489361702125
"[10, 7, 8, 25, 26, 24, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 17, 34, 30, 35, 33, 35, 33, 35, 33, 35, 11, 3, 9, 2, 33, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 7, 8, 25, 26, 24, 26, 26, 26, 16, 31, 24, 32, 24, 32, 30, 32, 30, 32, 30, 32, 30, 32, 32, 32, 32, 32, 32, 32, 35, 27, 27, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.8,56,93.89,6.79,0.98,7.23,44,44,7,0.83,53.191489361702125
"[10, 7, 8, 25, 26, 24, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 17, 34, 30, 35, 33, 35, 33, 35, 33, 35, 11, 3, 9, 2, 33, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 7, 8, 25, 26, 24, 26, 26, 26, 16, 31, 24, 32, 24, 32, 30, 32, 30, 32, 30, 32, 30, 32, 32, 32, 32, 32, 32, 32, 27, 27, 27, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.6,56,93.84,6.78,0.98,7.2,44,44,7,0.83,53.191489361702125
"[10, 7, 8, 25, 26, 24, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 17, 34, 30, 35, 33, 35, 33, 35, 33, 35, 11, 3, 9, 2, 33, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 7, 8, 25, 26, 24, 26, 26, 26, 16, 31, 24, 32, 24, 32, 30, 32, 30, 32, 30, 32, 30, 32, 32, 32, 32, 32, 32, 35, 27, 27, 27, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.4,56,93.8,6.78,0.98,7.14,44,44,7,0.83,53.191489361702125
"[10, 7, 19, 20, 8, 25, 18, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 17, 34, 30, 35, 28, 33, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 34, 27, 35, 11, 9, 2, 3, 33, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 7, 19, 20, 8, 25, 18, 26, 1, 15, 6, 13, 16, 31, 24, 32, 30, 32, 17, 34, 30, 35, 28, 33, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 34, 27, 35, 11, 9, 2, 3, 33, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,44,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
"[10, 7, 19, 20, 18, 20, 18, 20, 18, 20, 18, 20, 18, 20, 18, 20, 8, 25, 18, 26, 1, 6, 15, 13, 16, 31, 24, 32, 30, 32, 17, 34, 30, 35, 2, 3, 11, 9, 33, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 7, 8, 25, 26, 24, 26, 26, 13, 16, 31, 24, 32, 30, 32, 30, 32, 30, 32, 30, 32, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]",0.2,56,103.57,7.57,1.0,14.13,52,52,2,1.63,29.78723404255319
"[10, 7, 19, 20, 18, 20, 18, 20, 18, 20, 18, 20, 18, 20, 18, 20, 8, 25, 18, 26, 1, 6, 15, 13, 16, 31, 24, 32, 30, 32, 17, 34, 30, 35, 2, 3, 11, 9, 33, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 7, 8, 25, 26, 24, 26, 26, 13, 16, 26, 26, 32, 24, 10, 7, 8, 25, 24, 26, 26, 26, 31, 24, 32, 30, 32, 30, 32, 30, 32, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 32, 32, 32, 32, 32, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.0,56,98.97,7.33,1.0,9.36,48,50,2,1.63,74.46808510638297
"[10, 7, 19, 20, 18, 20, 18, 20, 18, 20, 18, 20, 18, 20, 18, 20, 8, 25, 18, 26, 1, 6, 15, 13, 16, 31, 24, 32, 30, 32, 17, 34, 30, 35, 2, 3, 11, 9, 33, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 7, 8, 25, 26, 24, 26, 26, 13, 16, 26, 26, 32, 24, 10, 7, 8, 25, 24, 26, 26, 26, 24, 31, 24, 32, 30, 32, 30, 32, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 32, 32, 32, 32, 32, 10, 10, 10, 10, 10, 10, 10, 10, 10, 1]",1.0,56,98.01,7.27,1.0,9.05,47,47,2,1.63,74.46808510638297
"[10, 7, 19, 20, 18, 20, 18, 20, 18, 20, 18, 20, 18, 20, 18, 20, 8, 25, 18, 26, 1, 6, 15, 13, 16, 31, 24, 32, 30, 32, 17, 34, 30, 35, 2, 3, 11, 9, 33, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 7, 8, 25, 26, 24, 26, 26, 13, 16, 26, 26, 26, 24, 10, 8, 8, 25, 24, 26, 26, 26, 24, 32, 30, 32, 30, 32, 30, 32, 30, 30, 30, 30, 30, 30, 30, 30, 32, 32, 32, 32, 32, 32, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.0,56,98.35,7.3,1.0,8.57,47,47,2,1.63,65.95744680851064
"[10, 7, 19, 20, 18, 20, 18, 20, 18, 20, 18, 20, 18, 20, 18, 20, 8, 25, 18, 26, 1, 6, 15, 13, 16, 31, 24, 32, 30, 32, 17, 34, 30, 35, 2, 3, 11, 9, 33, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 7, 8, 25, 26, 24, 26, 26, 13, 16, 26, 26, 26, 24, 10, 7, 8, 25, 24, 26, 26, 26, 24, 32, 30, 32, 30, 32, 30, 32, 30, 30, 30, 30, 30, 30, 30, 30, 32, 32, 32, 32, 32, 32, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.0,56,98.25,7.29,1.0,8.55,47,47,2,1.63,74.46808510638297
"[10, 7, 19, 20, 18, 20, 18, 20, 18, 20, 18, 20, 18, 20, 18, 20, 8, 25, 18, 26, 1, 6, 15, 13, 16, 31, 24, 32, 30, 32, 17, 34, 30, 35, 2, 3, 11, 9, 33, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 7, 8, 25, 26, 24, 26, 26, 13, 16, 26, 26, 32, 24, 10, 7, 8, 25, 24, 26, 26, 26, 24, 32, 30, 32, 30, 32, 30, 32, 30, 30, 30, 30, 30, 30, 30, 30, 32, 32, 32, 32, 32, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.0,56,98.03,7.28,1.0,8.27,47,47,2,1.63,74.46808510638297
"[10, 7, 19, 20, 18, 20, 18, 20, 18, 20, 18, 20, 18, 20, 18, 20, 8, 25, 18, 26, 1, 6, 15, 13, 16, 31, 24, 32, 30, 32, 17, 34, 30, 35, 2, 3, 11, 9, 33, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 7, 8, 25, 26, 24, 26, 26, 13, 16, 26, 26, 32, 24, 10, 7, 8, 25, 24, 26, 26, 26, 24, 32, 30, 32, 30, 32, 30, 32, 30, 30, 30, 30, 30, 30, 30, 32, 32, 32, 32, 32, 32, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.0,56,98.02,7.28,1.0,8.3,47,47,2,1.63,74.46808510638297
"[10, 7, 19, 20, 18, 20, 18, 20, 18, 20, 18, 20, 18, 20, 18, 20, 8, 25, 18, 26, 1, 6, 15, 13, 16, 31, 24, 32, 30, 32, 17, 34, 30, 35, 2, 3, 11, 9, 33, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 7, 8, 25, 26, 24, 26, 26, 26, 16, 26, 26, 32, 24, 10, 7, 8, 25, 26, 26, 26, 26, 26, 24, 16, 32, 30, 32, 30, 32, 30, 32, 30, 30, 30, 30, 32, 32, 32, 32, 32, 32, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.0,56,96.75,7.2,1.0,7.89,46,46,2,1.63,74.46808510638297
"[10, 7, 19, 20, 18, 20, 18, 20, 18, 20, 18, 20, 18, 20, 18, 20, 8, 25, 18, 26, 1, 6, 15, 13, 16, 31, 24, 32, 30, 32, 17, 34, 30, 35, 2, 3, 11, 9, 33, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 7, 8, 25, 26, 24, 26, 26, 26, 16, 26, 26, 32, 24, 10, 7, 8, 25, 26, 26, 26, 26, 26, 24, 24, 32, 30, 32, 30, 32, 30, 32, 30, 30, 30, 30, 32, 32, 32, 32, 32, 32, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.0,56,96.78,7.21,1.0,8.04,47,47,2,1.63,74.46808510638297
