factual,counterfactual,y-NN,len CF,L1,L2,Linf,EMD,DL Edit,# changes,LSP,diversity,Violations (%)
"[3, 5, 4, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 2, 2, 2, 2, 9, 16, 0, 0, 0, 0, 0, 0]",1.0,15,35.88,4.54,1.0,2.05,12,12,3,0.65,0.0
"[3, 5, 4, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 8, 7, 6, 1, 2, 2, 2, 2, 9, 16, 0, 0, 0, 0, 0, 0]",1.0,15,35.88,4.54,1.0,2.33,12,12,3,0.65,0.0
"[3, 5, 4, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 8, 7, 6, 1, 2, 2, 2, 9, 9, 16, 0, 0, 0, 0, 0, 0]",1.0,15,35.9,4.54,1.0,2.67,12,12,3,0.65,0.0
"[3, 5, 4, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 8, 7, 1, 1, 2, 2, 2, 9, 9, 16, 0, 0, 0, 0, 0, 0]",1.0,15,35.92,4.53,1.0,2.43,12,12,3,0.65,0.0
"[3, 5, 4, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 8, 6, 1, 1, 2, 2, 2, 9, 9, 16, 0, 0, 0, 0, 0, 0]",1.0,15,35.92,4.53,1.0,2.38,12,12,3,0.65,0.0
"[3, 5, 4, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 9, 6, 1, 1, 2, 2, 2, 9, 9, 16, 0, 0, 0, 0, 0, 0]",1.0,15,35.89,4.52,1.0,2.43,12,12,3,0.65,0.0
"[3, 5, 4, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 9, 6, 1, 1, 2, 2, 2, 9, 10, 16, 0, 0, 0, 0, 0, 0]",1.0,15,35.88,4.51,1.0,2.48,12,12,3,0.65,0.0
"[3, 5, 4, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 9, 6, 1, 1, 2, 2, 2, 9, 10, 10, 16, 0, 0, 0, 0, 0]",1.0,16,36.0,4.54,1.0,2.95,13,13,3,0.65,0.0
"[3, 5, 4, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 9, 6, 1, 1, 2, 2, 2, 9, 10, 10, 10, 16, 0, 0, 0, 0]",1.0,17,36.12,4.57,1.0,3.43,14,14,3,0.65,0.0
"[3, 5, 4, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 9, 6, 1, 1, 2, 2, 2, 10, 10, 10, 16, 0, 0, 0, 0, 0]",1.0,16,36.0,4.54,1.0,3.0,13,13,3,0.65,0.0
"[3, 5, 4, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 9, 6, 1, 1, 2, 2, 2, 10, 10, 16, 0, 0, 0, 0, 0, 0]",1.0,15,35.88,4.51,1.0,2.52,12,12,3,0.65,0.0
"[3, 5, 4, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 9, 6, 1, 1, 2, 2, 2, 10, 16, 0, 0, 0, 0, 0, 0, 0]",1.0,14,35.76,4.48,1.0,2.05,11,11,3,0.65,0.0
"[3, 5, 4, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 9, 6, 1, 1, 2, 2, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0]",0.8,13,35.64,4.44,1.0,1.57,10,10,3,0.65,0.0
"[3, 5, 4, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 9, 6, 1, 1, 9, 2, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0]",0.8,13,35.64,4.44,1.0,1.9,10,10,3,0.65,0.0
"[3, 5, 4, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 9, 7, 1, 1, 9, 2, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,13,35.64,4.44,1.0,1.95,10,10,3,0.65,0.0
"[3, 5, 4, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 9, 7, 1, 1, 9, 2, 10, 16, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,13,35.64,4.44,1.0,2.33,10,10,3,0.65,0.0
"[3, 5, 4, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 9, 7, 1, 1, 9, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.6,12,35.52,4.4,1.0,1.86,9,9,3,0.65,0.0
"[3, 5, 4, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 9, 7, 1, 1, 2, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.6,12,35.52,4.4,1.0,1.52,9,9,3,0.65,0.0
"[3, 5, 4, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 9, 7, 1, 1, 1, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.6,12,35.5,4.39,1.0,1.48,9,9,3,0.65,0.0
"[3, 5, 4, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 9, 7, 1, 1, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.2,11,35.37,4.36,1.0,1.38,8,8,3,0.65,0.0
"[3, 5, 2, 9, 8, 4, 7, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 9, 2, 2, 2, 9, 9, 16, 0, 0, 0, 0, 0]",1.0,16,34.32,4.4,1.0,1.33,11,11,2,0.63,0.0
"[3, 5, 2, 9, 8, 4, 7, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 1, 2, 2, 2, 9, 9, 16, 0, 0, 0, 0, 0]",1.0,16,33.94,4.37,1.0,0.95,11,11,2,0.63,0.0
"[3, 5, 2, 9, 8, 4, 7, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 1, 2, 2, 2, 9, 10, 16, 0, 0, 0, 0, 0]",1.0,16,33.91,4.36,1.0,1.0,11,11,2,0.63,0.0
"[3, 5, 2, 9, 8, 4, 7, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 1, 2, 2, 2, 2, 10, 16, 0, 0, 0, 0, 0]",1.0,16,33.91,4.35,1.0,0.67,11,11,2,0.63,0.0
"[3, 5, 2, 9, 8, 4, 7, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 1, 2, 2, 2, 10, 10, 10, 16, 0, 0, 0, 0]",1.0,17,34.02,4.38,1.0,1.52,12,12,2,0.63,0.0
"[3, 5, 2, 9, 8, 4, 7, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 1, 2, 2, 2, 10, 10, 10, 10, 16, 0, 0, 0]",1.0,18,34.14,4.41,1.0,2.0,13,13,2,0.63,0.0
"[3, 5, 2, 9, 8, 4, 7, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 1, 2, 2, 2, 10, 10, 16, 0, 0, 0, 0, 0]",1.0,16,33.9,4.35,1.0,1.05,11,11,2,0.63,0.0
"[3, 5, 2, 9, 8, 4, 7, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 1, 2, 2, 2, 10, 16, 0, 0, 0, 0, 0, 0]",1.0,15,33.78,4.32,1.0,0.57,10,10,2,0.63,0.0
"[3, 5, 2, 9, 8, 4, 7, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 1, 9, 2, 2, 10, 16, 0, 0, 0, 0, 0, 0]",1.0,15,33.78,4.31,1.0,0.9,10,10,2,0.63,0.0
"[3, 5, 2, 9, 8, 4, 7, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 1, 9, 2, 2, 16, 0, 0, 0, 0, 0, 0, 0]",1.0,14,33.65,4.28,1.0,0.43,9,9,2,0.63,0.0
"[3, 5, 2, 9, 8, 4, 7, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 1, 9, 2, 10, 16, 0, 0, 0, 0, 0, 0, 0]",1.0,14,33.64,4.27,1.0,0.81,9,9,2,0.63,0.0
"[3, 5, 2, 9, 8, 4, 7, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 1, 9, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,13,33.5,4.24,1.0,0.33,8,8,2,0.63,0.0
"[3, 5, 2, 9, 8, 4, 7, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 1, 2, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,13,33.46,4.23,1.0,0.57,8,8,2,0.63,0.0
"[3, 9, 2, 8, 5, 4, 6, 7, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 9, 2, 2, 2, 9, 9, 16, 0, 0, 0, 0, 0]",1.0,16,36.57,4.65,1.0,1.29,13,14,1,0.34,0.0
"[3, 9, 2, 8, 5, 4, 6, 7, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 9, 2, 2, 2, 9, 16, 0, 0, 0, 0, 0, 0]",1.0,15,36.46,4.62,1.0,0.86,12,13,1,0.34,0.0
"[3, 9, 2, 8, 5, 4, 6, 7, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 2, 2, 2, 2, 9, 16, 0, 0, 0, 0, 0, 0]",1.0,15,36.48,4.6,1.0,0.52,12,13,1,0.34,0.0
"[3, 9, 2, 8, 5, 4, 6, 7, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 2, 2, 2, 9, 9, 16, 0, 0, 0, 0, 0, 0]",1.0,15,36.38,4.57,1.0,0.86,12,13,1,0.34,0.0
"[3, 9, 2, 8, 5, 4, 6, 7, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 6, 6, 1, 2, 2, 2, 9, 9, 16, 0, 0, 0, 0, 0, 0]",1.0,15,36.38,4.57,1.0,0.81,12,12,1,0.34,0.0
"[3, 9, 2, 8, 5, 4, 6, 7, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 6, 1, 1, 2, 2, 2, 9, 9, 16, 0, 0, 0, 0, 0, 0]",1.0,15,36.38,4.57,1.0,0.57,12,12,1,0.34,0.0
"[3, 9, 2, 8, 5, 4, 6, 7, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 6, 6, 1, 2, 2, 2, 2, 9, 16, 0, 0, 0, 0, 0, 0]",1.0,15,36.36,4.52,1.0,0.57,12,12,1,0.34,0.0
"[3, 9, 2, 8, 5, 4, 6, 7, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 6, 1, 1, 2, 2, 2, 2, 9, 16, 0, 0, 0, 0, 0, 0]",1.0,15,36.33,4.46,1.0,0.71,12,12,1,0.34,0.0
"[3, 9, 2, 8, 5, 4, 6, 7, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 6, 6, 1, 2, 9, 2, 2, 9, 16, 0, 0, 0, 0, 0, 0]",1.0,15,35.66,4.41,1.0,0.81,12,12,1,0.34,0.0
"[3, 9, 2, 8, 5, 4, 6, 7, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 6, 6, 1, 2, 9, 2, 2, 10, 16, 0, 0, 0, 0, 0, 0]",1.0,15,35.65,4.41,1.0,0.86,12,12,1,0.34,0.0
"[3, 9, 2, 8, 5, 4, 6, 7, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 2, 2, 2, 6, 6, 1, 2, 9, 2, 2, 10, 16, 0, 0, 0, 0, 0, 0]",1.0,15,35.52,4.38,1.0,0.62,12,12,1,0.34,0.0
"[3, 9, 2, 8, 5, 4, 6, 7, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 2, 2, 2, 6, 6, 1, 2, 9, 2, 10, 10, 16, 0, 0, 0, 0, 0, 0]",1.0,15,35.51,4.37,1.0,0.9,12,12,1,0.34,0.0
"[3, 9, 2, 8, 5, 4, 6, 7, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 2, 2, 2, 6, 6, 1, 2, 9, 2, 10, 16, 0, 0, 0, 0, 0, 0, 0]",1.0,14,35.37,4.35,1.0,0.52,11,11,1,0.34,0.0
"[3, 5, 4, 7, 8, 9, 2, 6, 1, 9, 2, 1, 2, 9, 9, 9, 2, 9, 16, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 9, 2, 2, 2, 9, 9, 16, 0, 0, 0, 0, 0]",1.0,16,28.53,3.68,0.94,1.19,9,9,3,0.29,0.0
"[3, 5, 4, 7, 8, 9, 2, 6, 1, 9, 2, 1, 2, 9, 9, 9, 2, 9, 16, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 9, 2, 2, 2, 9, 9, 9, 16, 0, 0, 0, 0]",1.0,17,27.67,3.61,0.94,0.76,8,8,3,0.29,0.0
"[3, 5, 4, 7, 8, 9, 2, 6, 1, 9, 2, 1, 2, 9, 9, 9, 2, 9, 16, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 9, 2, 2, 2, 2, 9, 9, 16, 0, 0, 0, 0]",1.0,17,27.44,3.58,0.94,1.1,9,9,3,0.29,0.0
"[3, 5, 4, 9, 2, 8, 7, 6, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 9, 2, 2, 2, 9, 9, 16, 0, 0, 0, 0, 0]",1.0,16,31.03,4.01,1.0,1.29,8,8,5,0.84,0.0
"[3, 5, 4, 9, 2, 8, 7, 6, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 9, 2, 2, 2, 9, 10, 16, 0, 0, 0, 0, 0]",1.0,16,30.57,3.97,1.0,1.33,8,8,5,0.84,0.0
"[3, 5, 4, 9, 2, 8, 7, 6, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 9, 2, 2, 2, 10, 10, 10, 16, 0, 0, 0, 0]",1.0,17,30.68,3.99,1.0,1.86,9,9,5,0.84,0.0
"[3, 5, 4, 9, 2, 8, 7, 6, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 9, 2, 2, 2, 10, 10, 10, 10, 16, 0, 0, 0]",1.0,18,30.8,4.02,1.0,2.33,10,10,5,0.84,0.0
"[3, 5, 4, 9, 2, 8, 7, 6, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 9, 9, 2, 2, 10, 10, 10, 10, 16, 0, 0, 0]",1.0,18,30.8,4.02,1.0,2.67,10,10,5,0.84,0.0
"[3, 5, 4, 9, 2, 8, 7, 6, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 9, 9, 2, 2, 10, 10, 10, 16, 0, 0, 0, 0]",1.0,17,30.68,3.99,1.0,2.19,9,9,5,0.84,0.0
"[3, 5, 4, 9, 2, 8, 7, 6, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 9, 9, 2, 2, 10, 10, 16, 0, 0, 0, 0, 0]",1.0,16,30.56,3.96,1.0,1.71,8,8,5,0.84,0.0
"[3, 5, 4, 9, 2, 8, 7, 6, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 9, 9, 2, 2, 10, 16, 0, 0, 0, 0, 0, 0]",1.0,15,30.44,3.92,1.0,1.24,7,7,5,0.84,0.0
"[3, 5, 4, 9, 2, 8, 7, 6, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 9, 9, 2, 2, 16, 0, 0, 0, 0, 0, 0, 0]",0.8,14,30.31,3.88,1.0,0.76,6,6,5,0.84,0.0
"[3, 5, 4, 9, 2, 8, 7, 6, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 9, 9, 2, 10, 16, 0, 0, 0, 0, 0, 0, 0]",1.0,14,30.3,3.88,1.0,1.14,6,6,5,0.84,0.0
"[3, 5, 4, 9, 2, 8, 7, 6, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 1, 9, 2, 10, 16, 0, 0, 0, 0, 0, 0, 0]",1.0,14,30.3,3.88,1.0,0.76,6,6,5,0.84,0.0
"[3, 5, 4, 9, 2, 8, 7, 6, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 1, 9, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,13,30.17,3.84,1.0,0.29,5,5,5,0.84,0.0
"[3, 5, 9, 2, 8, 4, 7, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 9, 2, 2, 2, 9, 9, 16, 0, 0, 0, 0, 0]",1.0,16,34.5,4.42,1.0,1.33,11,12,2,0.48,0.0
"[3, 5, 9, 2, 8, 4, 7, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 1, 2, 2, 2, 9, 9, 16, 0, 0, 0, 0, 0]",1.0,16,34.13,4.39,1.0,0.95,11,12,2,0.48,0.0
"[3, 5, 9, 2, 8, 4, 7, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 1, 2, 2, 2, 9, 10, 16, 0, 0, 0, 0, 0]",1.0,16,34.09,4.38,1.0,1.0,11,12,2,0.48,0.0
"[3, 5, 9, 2, 8, 4, 7, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 1, 2, 2, 2, 2, 10, 16, 0, 0, 0, 0, 0]",1.0,16,34.09,4.38,1.0,0.67,11,12,2,0.48,0.0
"[3, 5, 9, 2, 8, 4, 7, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 1, 2, 2, 2, 10, 10, 16, 0, 0, 0, 0, 0]",1.0,16,34.08,4.37,1.0,1.05,11,12,2,0.48,0.0
"[3, 5, 9, 2, 8, 4, 7, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 1, 2, 2, 2, 10, 16, 0, 0, 0, 0, 0, 0]",1.0,15,33.95,4.34,1.0,0.57,10,11,2,0.48,0.0
"[3, 5, 9, 2, 8, 4, 7, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 1, 9, 2, 2, 10, 16, 0, 0, 0, 0, 0, 0]",1.0,15,33.95,4.34,1.0,0.9,10,11,2,0.48,0.0
"[3, 5, 9, 2, 8, 4, 7, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 1, 9, 2, 2, 16, 0, 0, 0, 0, 0, 0, 0]",1.0,14,33.82,4.3,1.0,0.43,9,10,2,0.48,0.0
"[3, 5, 9, 2, 8, 4, 7, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 1, 9, 2, 10, 16, 0, 0, 0, 0, 0, 0, 0]",1.0,14,33.81,4.29,1.0,0.81,9,10,2,0.48,0.0
"[3, 5, 9, 2, 8, 4, 7, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 5, 4, 9, 2, 2, 7, 6, 1, 1, 9, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,13,33.69,4.26,1.0,0.33,8,9,2,0.48,0.0
