factual,counterfactual,y-NN,len CF,L1,L2,Linf,EMD,DL Edit,# changes,LSP,diversity,Violations (%)
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 17, 18, 20, 21, 158, 170, 361, 150, 22, 23, 30, 23, 31, 31, 45, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 57, 57, 57, 67, 266, 75, 81, 75, 97, 97, 100, 114, 114, 114, 114, 114, 114, 114, 113, 1, 109, 117, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,49,136.48,8.22,1.0,67.62,56,56,1,12.52,20.0
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 17, 18, 18, 21, 158, 170, 361, 150, 22, 23, 30, 23, 31, 31, 45, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 57, 57, 57, 67, 266, 75, 81, 75, 97, 97, 100, 114, 114, 114, 114, 114, 114, 114, 113, 1, 109, 117, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,49,136.4,8.21,1.0,67.64,55,55,1,12.52,20.0
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 17, 18, 18, 21, 158, 170, 361, 150, 22, 23, 22, 23, 31, 31, 45, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 57, 57, 57, 67, 266, 75, 81, 75, 97, 97, 100, 114, 114, 114, 114, 114, 114, 114, 113, 1, 109, 117, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,49,135.95,8.19,1.0,67.75,55,55,1,12.52,20.0
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 17, 18, 18, 21, 158, 170, 361, 150, 22, 20, 22, 23, 31, 31, 45, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 57, 57, 57, 67, 266, 75, 81, 75, 97, 97, 100, 114, 114, 114, 114, 114, 114, 114, 113, 1, 109, 117, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,49,135.77,8.18,1.0,67.79,54,54,1,12.52,20.0
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 17, 18, 18, 21, 158, 170, 361, 150, 22, 20, 22, 23, 31, 31, 45, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 57, 57, 57, 67, 266, 75, 81, 75, 97, 97, 100, 114, 114, 114, 75, 114, 114, 114, 113, 1, 109, 117, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,49,135.68,8.18,1.0,68.33,54,54,1,12.52,20.0
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 17, 18, 18, 21, 158, 170, 361, 150, 22, 20, 22, 23, 31, 31, 45, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 57, 57, 57, 67, 266, 75, 81, 75, 97, 97, 100, 114, 114, 114, 75, 114, 114, 114, 114, 1, 109, 117, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,49,135.45,8.17,1.0,68.32,54,54,1,12.52,20.0
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 18, 18, 18, 21, 158, 170, 361, 150, 22, 20, 22, 23, 31, 31, 45, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 57, 57, 57, 67, 266, 75, 81, 75, 97, 97, 100, 114, 114, 114, 75, 114, 114, 114, 114, 1, 109, 117, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,49,135.16,8.16,1.0,68.3,54,54,1,12.52,0.0
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 18, 18, 18, 21, 158, 170, 361, 150, 22, 20, 22, 23, 31, 31, 45, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 57, 57, 57, 67, 266, 75, 81, 75, 97, 97, 100, 114, 114, 114, 75, 114, 101, 114, 114, 1, 109, 117, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,49,134.39,8.13,1.0,68.48,54,54,1,12.52,0.0
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 18, 18, 18, 21, 158, 170, 361, 150, 22, 20, 22, 23, 31, 31, 30, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 57, 57, 57, 67, 266, 75, 81, 75, 97, 97, 100, 114, 114, 114, 75, 114, 101, 114, 114, 98, 109, 117, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,49,134.34,8.12,1.0,67.36,54,54,1,12.52,0.0
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 18, 18, 18, 21, 158, 170, 361, 150, 22, 20, 22, 23, 31, 31, 30, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 57, 57, 57, 67, 266, 75, 81, 75, 97, 97, 100, 105, 114, 114, 75, 114, 101, 114, 114, 98, 109, 117, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,49,134.24,8.12,1.0,67.48,53,53,1,12.52,0.0
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 18, 18, 18, 21, 158, 170, 361, 150, 22, 20, 22, 23, 31, 31, 30, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 57, 57, 57, 67, 266, 75, 81, 75, 97, 97, 100, 105, 110, 114, 75, 114, 101, 114, 114, 98, 109, 117, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,49,134.2,8.12,1.0,67.53,52,52,1,12.52,0.0
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 18, 18, 18, 21, 158, 170, 361, 150, 22, 20, 22, 23, 22, 31, 30, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 57, 57, 57, 67, 266, 75, 81, 75, 97, 97, 100, 105, 110, 114, 75, 114, 101, 114, 114, 98, 109, 117, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,49,133.65,8.09,1.0,67.66,52,52,1,12.52,0.0
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 18, 18, 18, 21, 158, 170, 361, 150, 22, 20, 22, 23, 22, 31, 30, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 57, 57, 57, 67, 266, 75, 81, 75, 97, 97, 100, 105, 110, 114, 75, 114, 101, 114, 97, 98, 109, 117, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,49,133.53,8.08,1.0,67.89,52,52,1,12.52,0.0
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 18, 18, 18, 21, 158, 170, 361, 150, 22, 20, 22, 23, 22, 31, 30, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 57, 57, 57, 67, 266, 75, 81, 75, 97, 97, 100, 105, 110, 114, 75, 114, 23, 114, 97, 98, 109, 117, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,49,133.43,8.08,1.0,68.96,52,52,1,12.52,0.0
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 18, 18, 18, 21, 158, 170, 361, 150, 22, 20, 22, 23, 22, 30, 30, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 57, 57, 57, 67, 266, 75, 81, 75, 97, 97, 100, 105, 110, 266, 75, 114, 23, 114, 97, 98, 109, 117, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,49,133.33,8.07,1.0,66.89,52,52,1,12.52,0.0
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 18, 18, 18, 21, 158, 170, 361, 150, 22, 20, 22, 23, 22, 35, 30, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 57, 57, 57, 67, 266, 75, 81, 75, 97, 97, 100, 105, 110, 266, 75, 20, 23, 114, 97, 98, 109, 117, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,49,133.27,8.07,1.0,68.11,52,52,1,12.52,0.0
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 18, 18, 18, 21, 158, 170, 361, 150, 22, 20, 22, 23, 22, 35, 30, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 57, 57, 57, 67, 266, 75, 81, 75, 97, 97, 100, 105, 110, 266, 75, 20, 23, 64, 97, 98, 109, 117, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,49,133.15,8.06,1.0,68.79,51,51,1,12.52,0.0
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 18, 18, 18, 21, 158, 170, 361, 150, 22, 20, 22, 23, 22, 35, 30, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 57, 57, 57, 67, 266, 75, 81, 75, 97, 97, 100, 105, 110, 75, 75, 20, 23, 64, 97, 98, 109, 117, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,49,133.12,8.06,1.0,71.41,51,51,1,12.52,0.0
"[17, 160, 29, 18, 21, 158, 170, 361, 150, 22, 20, 28, 23, 45, 225, 226, 227, 40, 230, 228, 42, 41, 229, 232, 235, 51, 225, 55, 57, 67, 266, 75, 81, 303, 335, 97, 100, 105, 110, 360, 112, 231, 48, 64, 108, 233, 109, 117, 74, 73, 47, 98, 118, 104, 116, 52, 113, 102, 115, 99, 63, 103, 114, 139, 1, 124, 138, 136, 141, 16, 38, 140, 362]","[17, 18, 18, 18, 21, 158, 170, 361, 150, 22, 20, 22, 23, 22, 35, 30, 45, 45, 45, 45, 45, 57, 57, 57, 57, 57, 57, 57, 57, 67, 266, 75, 81, 75, 97, 97, 100, 105, 110, 75, 75, 20, 48, 64, 97, 98, 109, 117, 114, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,50,133.06,8.06,1.0,69.51,50,50,1,12.52,0.0
