factual,counterfactual,y-NN,len CF,L1,L2,Linf,EMD,DL Edit,# changes,LSP,diversity,Violations (%)
"[4, 6, 5, 3, 10, 9, 2, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 10, 7, 2, 10, 10, 3, 3, 3, 10, 10, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 16, 0]",0.8,25,43.17,4.9,1.0,2.38,19,19,3,1.28,0.0
"[4, 6, 5, 3, 10, 9, 2, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 10, 7, 2, 10, 10, 3, 3, 3, 10, 10, 3, 3, 3, 3, 3, 3, 3, 3, 3, 16, 0, 0]",1.0,24,42.99,4.87,1.0,2.27,18,18,3,1.28,0.0
"[4, 6, 5, 3, 10, 9, 2, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 10, 7, 2, 3, 10, 3, 3, 3, 10, 10, 3, 3, 3, 3, 3, 3, 3, 3, 3, 16, 0, 0]",1.0,24,42.95,4.86,1.0,2.0,17,17,3,1.28,0.0
"[4, 6, 5, 3, 10, 9, 2, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 10, 7, 2, 3, 10, 3, 3, 3, 10, 10, 3, 3, 3, 3, 3, 3, 3, 3, 16, 0, 0, 0]",0.8,23,42.83,4.84,1.0,1.88,16,16,3,1.28,0.0
"[4, 6, 5, 3, 10, 9, 2, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 10, 7, 2, 3, 10, 3, 3, 3, 10, 10, 3, 3, 3, 3, 3, 3, 3, 16, 0, 0, 0, 0]",0.8,22,42.7,4.81,1.0,1.77,15,15,3,1.28,0.0
"[4, 6, 5, 3, 10, 9, 2, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 10, 7, 2, 3, 10, 3, 3, 3, 10, 10, 3, 3, 3, 3, 3, 3, 16, 0, 0, 0, 0, 0]",0.6,21,42.58,4.78,1.0,1.65,14,14,3,1.28,0.0
"[4, 6, 5, 3, 10, 9, 2, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 9, 7, 2, 3, 10, 3, 3, 3, 10, 10, 3, 3, 3, 3, 3, 3, 16, 0, 0, 0, 0, 0]",0.6,21,42.58,4.78,1.0,1.62,14,15,3,1.28,0.0
"[4, 6, 5, 3, 10, 9, 2, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 9, 7, 2, 3, 10, 3, 3, 3, 10, 10, 3, 3, 3, 3, 3, 16, 0, 0, 0, 0, 0, 0]",0.8,20,42.45,4.75,1.0,1.5,13,14,3,1.28,0.0
"[4, 6, 5, 3, 10, 9, 2, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 9, 7, 2, 3, 10, 3, 3, 3, 10, 10, 3, 3, 3, 3, 16, 0, 0, 0, 0, 0, 0, 0]",1.0,19,42.32,4.73,1.0,1.38,12,13,3,1.28,0.0
"[4, 6, 5, 3, 10, 9, 2, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 9, 7, 2, 3, 10, 3, 3, 3, 10, 10, 3, 3, 3, 16, 0, 0, 0, 0, 0, 0, 0, 0]",0.6,18,42.18,4.7,1.0,1.27,11,12,3,1.28,0.0
"[4, 6, 5, 3, 10, 9, 2, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 9, 7, 2, 3, 10, 3, 3, 3, 10, 10, 3, 3, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.8,17,42.03,4.67,1.0,1.15,10,11,3,1.28,0.0
"[4, 6, 5, 3, 10, 9, 2, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 9, 7, 2, 3, 10, 3, 3, 3, 10, 3, 3, 3, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.8,17,42.01,4.67,1.0,0.88,10,11,3,1.28,0.0
"[4, 6, 5, 3, 10, 9, 2, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 9, 7, 2, 3, 10, 3, 3, 3, 10, 3, 3, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,16,41.86,4.64,1.0,0.77,9,10,3,1.28,0.0
"[4, 6, 5, 3, 10, 9, 2, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 9, 7, 2, 3, 10, 3, 3, 3, 10, 3, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.4,15,41.69,4.6,1.0,0.65,8,9,3,1.28,0.0
"[4, 6, 5, 3, 10, 9, 2, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 9, 7, 2, 3, 10, 3, 3, 3, 10, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.8,14,41.56,4.58,1.0,0.54,7,8,3,1.28,0.0
"[4, 6, 5, 3, 10, 9, 2, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 9, 7, 2, 3, 10, 3, 3, 3, 3, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.8,14,41.5,4.57,1.0,0.5,7,8,3,1.28,0.0
"[4, 6, 5, 3, 10, 9, 2, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 9, 7, 2, 3, 10, 3, 3, 3, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.2,13,41.38,4.54,1.0,0.38,6,7,3,1.28,0.0
"[4, 6, 5, 10, 3, 9, 8, 7, 2, 3, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 9, 8, 7, 2, 10, 3, 3, 10, 10, 10, 10, 10, 10, 10, 3, 3, 3, 3, 3, 3, 3]",0.8,26,40.63,4.74,1.0,3.5,17,17,9,1.35,66.66666666666666
"[4, 6, 5, 10, 3, 9, 8, 7, 2, 3, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 9, 8, 7, 2, 10, 3, 3, 10, 10, 10, 10, 10, 10, 3, 3, 3, 3, 3, 3, 3, 3]",0.8,26,40.32,4.73,1.0,3.23,17,17,9,1.35,66.66666666666666
"[4, 6, 5, 10, 3, 9, 8, 7, 2, 3, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 9, 8, 7, 2, 10, 3, 3, 10, 10, 10, 10, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.8,17,39.14,4.45,1.0,1.69,8,8,9,1.35,0.0
"[4, 6, 5, 10, 3, 9, 8, 7, 2, 3, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 9, 8, 7, 2, 10, 3, 3, 10, 10, 10, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.6,16,39.01,4.42,1.0,1.31,7,7,9,1.35,0.0
"[4, 6, 5, 3, 9, 10, 8, 7, 2, 2, 2, 10, 10, 3, 10, 3, 1, 10, 3, 9, 10, 10, 10, 10, 10, 16]","[4, 6, 5, 10, 3, 9, 8, 7, 2, 10, 3, 3, 10, 10, 10, 10, 10, 10, 10, 3, 3, 3, 3, 3, 3, 3]",0.8,26,34.39,4.03,1.0,1.15,15,17,3,0.96,66.66666666666666
"[4, 6, 5, 3, 9, 10, 8, 7, 2, 2, 2, 10, 10, 3, 10, 3, 1, 10, 3, 9, 10, 10, 10, 10, 10, 16]","[4, 6, 5, 10, 3, 3, 8, 7, 2, 10, 10, 3, 10, 10, 10, 10, 10, 10, 10, 3, 3, 3, 3, 3, 3, 3]",0.8,26,33.89,3.98,1.0,1.12,16,17,3,0.96,66.66666666666666
"[4, 6, 5, 3, 9, 10, 8, 7, 2, 2, 2, 10, 10, 3, 10, 3, 1, 10, 3, 9, 10, 10, 10, 10, 10, 16]","[4, 6, 5, 10, 3, 3, 8, 7, 2, 10, 10, 3, 3, 10, 10, 10, 10, 10, 10, 3, 3, 3, 3, 3, 3, 3]",1.0,26,33.87,3.98,1.0,1.38,16,18,3,0.96,66.66666666666666
"[4, 6, 5, 3, 9, 10, 8, 7, 2, 2, 2, 10, 10, 3, 10, 3, 1, 10, 3, 9, 10, 10, 10, 10, 10, 16]","[4, 6, 5, 10, 3, 3, 8, 7, 2, 2, 10, 3, 3, 10, 10, 10, 10, 10, 10, 3, 3, 3, 3, 3, 3, 3]",1.0,26,33.85,3.98,1.0,1.62,16,17,3,0.96,66.66666666666666
"[4, 6, 5, 3, 9, 10, 8, 7, 2, 2, 2, 10, 10, 3, 10, 3, 1, 10, 3, 9, 10, 10, 10, 10, 10, 16]","[4, 6, 5, 10, 3, 3, 8, 7, 2, 2, 10, 3, 3, 10, 10, 10, 10, 10, 10, 10, 3, 3, 3, 3, 3, 3]",1.0,26,33.56,3.95,1.0,1.35,15,17,3,0.96,66.66666666666666
"[4, 6, 5, 3, 9, 10, 8, 7, 2, 2, 2, 10, 10, 3, 10, 3, 1, 10, 3, 9, 10, 10, 10, 10, 10, 16]","[4, 6, 5, 10, 3, 3, 8, 7, 2, 2, 10, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 3, 3, 3, 3, 3]",0.8,26,33.13,3.91,1.0,1.08,14,16,3,0.96,66.66666666666666
"[4, 6, 5, 3, 9, 10, 8, 7, 2, 2, 2, 10, 10, 3, 10, 3, 1, 10, 3, 9, 10, 10, 10, 10, 10, 16]","[4, 6, 5, 10, 3, 3, 8, 7, 2, 2, 10, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 3, 3, 3, 3]",0.8,26,33.01,3.9,1.0,0.81,13,15,3,0.96,66.66666666666666
"[4, 6, 5, 3, 9, 10, 8, 7, 2, 2, 2, 10, 10, 3, 10, 3, 1, 10, 3, 9, 10, 10, 10, 10, 10, 16]","[4, 6, 5, 10, 3, 3, 8, 7, 2, 2, 10, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 3, 3, 3]",0.8,26,32.96,3.9,1.0,0.62,12,14,3,0.96,66.66666666666666
"[4, 6, 5, 3, 9, 10, 8, 7, 2, 2, 2, 10, 10, 3, 10, 3, 1, 10, 3, 9, 10, 10, 10, 10, 10, 16]","[4, 6, 5, 10, 3, 3, 8, 7, 2, 2, 10, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 3, 3]",0.8,26,32.95,3.89,1.0,0.42,11,13,3,0.96,66.66666666666666
"[4, 6, 5, 3, 9, 10, 8, 7, 2, 2, 2, 10, 10, 3, 10, 3, 1, 10, 3, 9, 10, 10, 10, 10, 10, 16]","[4, 6, 5, 10, 3, 3, 8, 7, 2, 2, 10, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 3]",0.8,26,32.93,3.89,1.0,0.69,11,12,3,0.96,66.66666666666666
"[4, 6, 5, 3, 9, 10, 8, 7, 2, 2, 2, 10, 10, 3, 10, 3, 1, 10, 3, 9, 10, 10, 10, 10, 10, 16]","[4, 6, 5, 10, 3, 3, 8, 7, 2, 2, 10, 10, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 3]",0.8,26,32.62,3.87,1.0,0.96,10,11,3,0.96,66.66666666666666
"[4, 6, 5, 3, 9, 10, 8, 7, 2, 2, 2, 10, 10, 3, 10, 3, 1, 10, 3, 9, 10, 10, 10, 10, 10, 16]","[4, 6, 5, 10, 3, 3, 8, 7, 2, 2, 10, 10, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.8,26,32.08,3.83,1.0,1.23,10,11,3,0.96,66.66666666666666
"[4, 6, 5, 3, 9, 10, 8, 7, 2, 2, 2, 10, 10, 3, 10, 3, 1, 10, 3, 9, 10, 10, 10, 10, 10, 16]","[4, 6, 5, 10, 3, 3, 8, 7, 2, 2, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.8,26,31.48,3.81,1.0,1.5,10,10,3,0.96,66.66666666666666
"[4, 6, 5, 3, 9, 10, 8, 7, 2, 2, 2, 10, 10, 3, 10, 3, 1, 10, 3, 9, 10, 10, 10, 10, 10, 16]","[4, 6, 5, 10, 3, 3, 8, 7, 2, 2, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 3]",0.8,26,31.38,3.8,1.0,1.23,10,10,3,0.96,66.66666666666666
"[4, 6, 5, 3, 9, 10, 8, 7, 2, 2, 2, 10, 10, 3, 10, 3, 1, 10, 3, 9, 10, 10, 10, 10, 10, 16]","[4, 6, 5, 10, 3, 3, 8, 7, 2, 2, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 3]",0.8,26,31.21,3.79,1.0,0.96,10,10,3,0.96,66.66666666666666
"[4, 6, 10, 9, 3, 5, 2, 3, 10, 3, 10, 3, 10, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 9, 8, 7, 2, 10, 3, 3, 10, 10, 10, 10, 10, 10, 10, 3, 3, 3, 3, 3, 3, 3]",0.8,26,41.96,4.88,1.0,2.19,18,20,2,0.64,66.66666666666666
"[4, 6, 10, 9, 3, 5, 2, 3, 10, 3, 10, 3, 10, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 9, 8, 7, 2, 10, 3, 3, 10, 10, 10, 10, 10, 10, 3, 3, 3, 3, 3, 3, 3, 3]",0.8,26,41.94,4.88,1.0,1.92,18,20,2,0.64,66.66666666666666
"[4, 6, 10, 9, 3, 5, 2, 3, 10, 3, 10, 3, 10, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 9, 8, 2, 2, 10, 3, 3, 10, 10, 10, 10, 10, 10, 3, 3, 3, 3, 3, 3, 3, 3]",0.8,26,41.81,4.84,1.0,1.73,18,20,2,0.64,66.66666666666666
"[4, 6, 10, 9, 3, 5, 2, 3, 10, 3, 10, 3, 10, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 9, 7, 2, 2, 10, 3, 3, 10, 10, 10, 10, 10, 10, 3, 3, 3, 3, 3, 3, 3, 3]",0.8,26,41.77,4.83,1.0,1.69,18,20,2,0.64,66.66666666666666
"[4, 6, 10, 9, 3, 5, 2, 3, 10, 3, 10, 3, 10, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 9, 7, 2, 2, 10, 3, 3, 10, 10, 10, 10, 10, 3, 3, 3, 3, 3, 3, 3, 3, 3]",0.8,26,41.69,4.82,1.0,1.42,18,20,2,0.64,66.66666666666666
"[4, 6, 10, 9, 3, 5, 2, 3, 10, 3, 10, 3, 10, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 10, 7, 2, 2, 10, 3, 3, 10, 10, 10, 10, 10, 3, 3, 3, 3, 3, 3, 3, 3, 3]",0.6,26,41.6,4.8,1.0,1.46,18,20,2,0.64,66.66666666666666
"[4, 6, 10, 9, 3, 5, 2, 3, 10, 3, 10, 3, 10, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 10, 7, 2, 10, 10, 3, 3, 10, 10, 10, 10, 10, 3, 3, 3, 3, 3, 3, 3, 3, 3]",0.8,26,41.45,4.78,1.0,1.77,18,19,2,0.64,66.66666666666666
"[4, 6, 10, 9, 3, 5, 2, 3, 10, 3, 10, 3, 10, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 10, 7, 2, 10, 10, 3, 3, 10, 10, 10, 10, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",0.8,26,41.37,4.77,1.0,1.5,18,19,2,0.64,66.66666666666666
"[4, 6, 10, 9, 3, 5, 2, 3, 10, 3, 10, 3, 10, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 10, 7, 2, 10, 10, 10, 3, 10, 10, 10, 10, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",0.8,26,41.27,4.75,1.0,1.77,18,18,2,0.64,66.66666666666666
"[4, 6, 10, 9, 3, 5, 2, 3, 10, 3, 10, 3, 10, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 10, 7, 2, 10, 10, 10, 3, 3, 10, 10, 10, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",0.8,26,41.13,4.71,1.0,1.5,19,19,2,0.64,66.66666666666666
"[4, 6, 10, 9, 3, 5, 2, 3, 10, 3, 10, 3, 10, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 10, 2, 2, 10, 10, 10, 3, 3, 10, 10, 10, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",0.6,26,41.06,4.69,1.0,1.31,18,18,2,0.64,66.66666666666666
"[4, 6, 10, 9, 3, 5, 2, 3, 10, 3, 10, 3, 10, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 10, 2, 2, 10, 10, 10, 10, 3, 10, 10, 10, 10, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",0.8,26,39.97,4.6,1.0,1.85,18,18,2,0.64,66.66666666666666
"[4, 6, 10, 9, 3, 5, 2, 3, 10, 3, 10, 3, 10, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 10, 2, 2, 10, 10, 10, 10, 3, 10, 10, 10, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",0.8,26,39.97,4.6,1.0,1.58,18,18,2,0.64,66.66666666666666
"[4, 6, 10, 9, 3, 5, 2, 3, 10, 3, 10, 3, 10, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 10, 7, 2, 10, 10, 10, 10, 3, 10, 10, 10, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",0.6,26,39.9,4.59,1.0,1.77,18,18,2,0.64,66.66666666666666
"[4, 6, 10, 9, 3, 5, 2, 3, 10, 3, 10, 3, 10, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 10, 7, 2, 10, 10, 10, 3, 3, 10, 10, 10, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",0.8,26,39.85,4.59,1.0,1.5,19,19,2,0.64,66.66666666666666
"[4, 6, 10, 9, 3, 5, 2, 3, 10, 3, 10, 3, 10, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 10, 7, 2, 10, 10, 10, 10, 3, 10, 10, 10, 10, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",0.8,26,39.81,4.58,1.0,2.04,18,18,2,0.64,66.66666666666666
"[4, 6, 10, 9, 3, 5, 2, 3, 10, 3, 10, 3, 10, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 10, 7, 2, 10, 10, 10, 10, 10, 10, 10, 10, 10, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",0.8,26,39.68,4.58,1.0,2.31,19,19,2,0.64,66.66666666666666
"[4, 6, 10, 9, 3, 5, 2, 3, 10, 3, 10, 3, 10, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 10, 7, 2, 10, 10, 10, 10, 10, 10, 10, 10, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",0.8,26,39.65,4.58,1.0,2.04,19,19,2,0.64,66.66666666666666
"[4, 6, 10, 9, 3, 5, 2, 3, 10, 3, 10, 3, 10, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 9, 7, 2, 10, 10, 10, 10, 10, 10, 10, 10, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",0.8,26,39.53,4.58,1.0,2.0,18,19,2,0.64,66.66666666666666
"[4, 6, 10, 9, 3, 5, 2, 3, 10, 3, 10, 3, 10, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 9, 7, 2, 10, 10, 10, 10, 10, 10, 10, 10, 10, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",0.8,26,39.42,4.57,1.0,2.27,18,19,2,0.64,66.66666666666666
"[4, 6, 10, 9, 3, 5, 2, 3, 10, 3, 10, 3, 10, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 9, 7, 2, 10, 10, 10, 10, 10, 10, 10, 10, 10, 3, 3, 3, 3, 3, 3, 3, 3, 3, 16]",0.8,26,39.41,4.57,1.0,2.31,18,19,2,0.64,0.0
"[4, 6, 10, 9, 3, 5, 2, 3, 10, 3, 10, 3, 10, 3, 10, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 9, 7, 2, 3, 10, 10, 10, 10, 10, 10, 10, 10, 3, 3, 3, 3, 3, 3, 3, 3, 3, 16]",0.6,26,39.4,4.57,1.0,2.04,17,18,2,0.64,0.0
