factual,counterfactual,y-NN,len CF,L1,L2,Linf,EMD,DL Edit,# changes,LSP,diversity,Violations (%)
"[4, 9, 3, 10, 6, 5, 8, 7, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 10, 8, 7, 2, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.0,33,59.29,5.93,1.0,7.18,28,28,1,1.63,47.61904761904761
"[4, 9, 3, 10, 6, 5, 8, 7, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 10, 10, 8, 7, 2, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.2,33,59.31,5.89,1.0,7.39,28,28,1,1.63,61.904761904761905
"[4, 9, 3, 10, 6, 5, 8, 7, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 10, 10, 8, 7, 2, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 2]",0.2,33,59.36,5.87,1.0,7.15,28,28,1,1.63,61.904761904761905
"[4, 9, 3, 10, 6, 5, 8, 7, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 10, 10, 8, 7, 2, 2, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 2]",0.2,33,59.37,5.87,1.0,6.91,28,28,1,1.63,61.904761904761905
"[4, 9, 3, 10, 6, 5, 8, 7, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 10, 10, 8, 7, 2, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 2, 2]",0.2,33,59.3,5.86,1.0,6.91,28,28,1,1.63,61.904761904761905
"[4, 9, 3, 10, 6, 5, 8, 7, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 10, 10, 8, 7, 2, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 2, 2, 2]",0.2,33,59.29,5.85,1.0,6.67,28,28,1,1.63,61.904761904761905
"[4, 9, 3, 10, 6, 5, 8, 7, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 10, 10, 8, 7, 2, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 2, 2, 2, 2]",0.4,33,59.27,5.83,1.0,6.42,28,28,1,1.63,61.904761904761905
"[4, 9, 3, 10, 6, 5, 8, 7, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 10, 10, 8, 7, 2, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 2, 2, 2, 2, 2]",0.4,33,59.23,5.82,1.0,6.18,28,28,1,1.63,61.904761904761905
"[4, 9, 3, 10, 6, 5, 8, 7, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 10, 10, 8, 7, 2, 2, 10, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10]",0.2,33,59.27,5.84,1.0,6.3,28,28,1,1.63,47.61904761904761
"[4, 9, 3, 10, 6, 5, 8, 7, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 10, 10, 8, 7, 2, 2, 10, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 3, 2, 2, 2, 2, 3, 10, 10, 10, 10]",0.4,33,59.23,5.81,1.0,5.55,28,28,1,1.63,47.61904761904761
"[4, 9, 3, 10, 6, 5, 8, 7, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 10, 10, 8, 7, 2, 2, 10, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 3, 2, 2, 2, 2, 2, 2, 3, 4, 3]",0.4,33,59.09,5.77,1.0,4.67,28,28,1,1.63,76.19047619047619
"[4, 9, 3, 10, 6, 5, 8, 7, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 10, 10, 8, 7, 2, 2, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 3, 2, 2, 2, 2, 2, 2, 2, 2, 12, 14, 14, 4]",0.0,33,58.32,5.62,1.0,4.45,28,28,1,1.63,80.95238095238095
"[4, 9, 3, 10, 6, 5, 8, 7, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 10, 10, 8, 7, 2, 2, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 3, 2, 2, 2, 2, 2, 2, 2, 2, 14, 14, 14, 4]",0.0,33,58.32,5.62,1.0,4.52,28,28,1,1.63,80.95238095238095
"[4, 9, 3, 10, 6, 5, 8, 7, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 10, 10, 8, 7, 2, 2, 3, 3, 10, 10, 10, 10, 10, 10, 10, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 14, 14, 14, 4]",0.0,33,58.22,5.6,1.0,4.3,28,28,1,1.63,80.95238095238095
"[4, 9, 3, 10, 6, 5, 8, 7, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 10, 10, 8, 7, 2, 2, 3, 3, 10, 10, 10, 10, 10, 10, 10, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 14, 14, 4, 4]",0.0,33,58.18,5.59,1.0,4.0,28,28,1,1.63,80.95238095238095
"[4, 9, 3, 10, 6, 5, 8, 7, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 10, 10, 8, 7, 2, 2, 3, 3, 10, 10, 10, 10, 10, 10, 10, 3, 3, 2, 2, 2, 2, 2, 2, 2, 14, 14, 14, 4, 4]",0.0,33,58.18,5.59,1.0,4.36,28,28,1,1.63,80.95238095238095
"[4, 9, 3, 10, 6, 5, 8, 7, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 10, 10, 8, 7, 2, 2, 3, 3, 10, 10, 10, 10, 10, 10, 10, 3, 3, 2, 2, 2, 2, 2, 2, 2, 14, 14, 14, 0, 4]",0.0,32,58.14,5.59,1.0,4.24,27,27,1,1.63,80.95238095238095
"[4, 6, 3, 9, 10, 5, 8, 7, 2, 3, 3, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 9, 8, 7, 2, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.0,33,55.76,5.73,1.0,6.97,28,28,2,0.6,47.61904761904761
"[4, 6, 3, 9, 10, 5, 8, 7, 2, 3, 3, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 9, 8, 7, 2, 10, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.2,33,55.73,5.73,1.0,6.76,27,27,2,0.6,47.61904761904761
"[4, 6, 3, 9, 10, 5, 8, 7, 2, 3, 3, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 10, 8, 7, 2, 10, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.2,33,55.57,5.67,1.0,6.79,27,27,2,0.6,47.61904761904761
"[4, 6, 3, 9, 10, 5, 8, 7, 2, 3, 3, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 10, 8, 7, 2, 10, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 2]",0.2,33,55.54,5.63,1.0,6.55,27,27,2,0.6,47.61904761904761
"[4, 6, 3, 9, 10, 5, 8, 7, 2, 3, 3, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 10, 8, 7, 2, 10, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 2, 2]",0.2,33,55.53,5.62,1.0,6.3,27,27,2,0.6,47.61904761904761
"[4, 6, 3, 9, 10, 5, 8, 7, 2, 3, 3, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 10, 8, 7, 2, 10, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 2, 2, 2]",0.2,33,55.51,5.61,1.0,6.06,27,27,2,0.6,47.61904761904761
"[4, 6, 3, 9, 10, 5, 8, 7, 2, 3, 3, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 10, 8, 7, 2, 10, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 2, 2, 2, 2]",0.2,33,55.45,5.58,1.0,5.82,27,27,2,0.6,47.61904761904761
"[4, 6, 3, 9, 10, 5, 8, 7, 2, 3, 3, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 10, 8, 7, 2, 10, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 2, 2, 2, 2, 2]",0.2,33,55.44,5.57,1.0,5.58,27,27,2,0.6,47.61904761904761
"[4, 6, 5, 10, 3, 9, 8, 7, 2, 3, 10, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 9, 8, 7, 2, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.0,33,53.76,5.59,1.0,6.76,23,23,9,0.54,47.61904761904761
"[4, 6, 5, 10, 3, 9, 8, 7, 2, 3, 10, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 9, 8, 7, 2, 10, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.2,33,53.54,5.53,1.0,6.55,23,24,9,0.54,47.61904761904761
"[4, 6, 5, 10, 3, 9, 8, 7, 2, 3, 10, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 9, 8, 7, 2, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 2]",0.0,33,53.49,5.47,1.0,6.52,23,23,9,0.54,47.61904761904761
"[4, 6, 5, 10, 3, 9, 8, 7, 2, 3, 10, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 9, 8, 7, 2, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 2, 2]",0.0,33,53.48,5.46,1.0,6.27,23,23,9,0.54,47.61904761904761
"[4, 6, 5, 10, 3, 9, 8, 7, 2, 3, 10, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 9, 8, 7, 2, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 2, 2, 2]",0.2,33,53.46,5.44,1.0,6.03,23,23,9,0.54,47.61904761904761
"[4, 6, 5, 10, 3, 9, 8, 7, 2, 3, 10, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 9, 8, 7, 2, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 2, 2, 2, 2]",0.0,33,53.44,5.43,1.0,5.79,23,23,9,0.54,47.61904761904761
"[4, 6, 5, 10, 3, 9, 8, 7, 2, 3, 10, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 9, 8, 7, 2, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 2, 2, 2, 2, 2]",0.0,33,53.39,5.41,1.0,5.55,23,23,9,0.54,47.61904761904761
"[4, 6, 8, 5, 3, 9, 10, 7, 2, 10, 3, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 9, 8, 7, 2, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.0,33,56.34,5.78,1.0,6.76,26,26,2,0.69,47.61904761904761
"[4, 6, 8, 5, 3, 9, 10, 7, 2, 10, 3, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 9, 8, 7, 2, 10, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.2,33,56.32,5.77,1.0,6.55,25,25,2,0.69,47.61904761904761
"[4, 6, 8, 5, 3, 9, 10, 7, 2, 10, 3, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 3, 8, 7, 2, 10, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.2,33,56.3,5.71,1.0,6.36,26,26,2,0.69,47.61904761904761
"[4, 6, 8, 5, 3, 9, 10, 7, 2, 10, 3, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 3, 8, 7, 2, 10, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 2]",0.2,33,56.35,5.66,1.0,6.12,26,26,2,0.69,47.61904761904761
"[4, 6, 8, 5, 3, 9, 10, 7, 2, 10, 3, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 3, 8, 7, 2, 10, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 2, 2]",0.0,33,56.33,5.66,1.0,5.88,26,26,2,0.69,47.61904761904761
"[4, 6, 8, 5, 3, 9, 10, 7, 2, 10, 3, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 3, 8, 7, 2, 10, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 2, 2, 2]",0.0,33,56.33,5.64,1.0,5.64,26,26,2,0.69,47.61904761904761
"[4, 6, 8, 5, 3, 9, 10, 7, 2, 10, 3, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 3, 8, 7, 2, 10, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 2, 2, 2, 2]",0.2,33,56.31,5.63,1.0,5.39,26,26,2,0.69,47.61904761904761
"[4, 6, 8, 5, 3, 9, 10, 7, 2, 10, 3, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 3, 8, 7, 2, 10, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 2, 2, 2, 2, 2]",0.0,33,56.25,5.6,1.0,5.15,26,26,2,0.69,47.61904761904761
"[4, 6, 5, 10, 3, 9, 8, 7, 1, 9, 10, 3, 9, 3, 9, 10, 2, 3, 10, 3, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 9, 8, 7, 2, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.0,33,50.94,5.31,1.0,5.03,22,22,8,0.24,47.61904761904761
"[4, 6, 5, 10, 3, 9, 8, 7, 1, 9, 10, 3, 9, 3, 9, 10, 2, 3, 10, 3, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 9, 8, 7, 2, 2, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.2,33,50.89,5.3,1.0,4.79,22,22,8,0.24,47.61904761904761
"[4, 6, 5, 8, 7, 3, 10, 9, 2, 3, 10, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 9, 8, 7, 2, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.0,33,55.93,5.74,1.0,6.76,28,28,3,0.69,47.61904761904761
"[4, 6, 5, 8, 7, 3, 10, 9, 2, 3, 10, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 9, 8, 7, 2, 10, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.2,33,55.86,5.72,1.0,6.55,28,29,3,0.69,47.61904761904761
"[4, 6, 5, 8, 7, 3, 10, 9, 2, 3, 10, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 3, 8, 7, 2, 10, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.2,33,55.8,5.71,1.0,6.36,27,28,3,0.69,47.61904761904761
"[4, 6, 5, 8, 7, 3, 10, 9, 2, 3, 10, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 3, 8, 7, 2, 10, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 2]",0.2,33,55.76,5.65,1.0,6.12,27,28,3,0.69,47.61904761904761
"[4, 6, 5, 8, 7, 3, 10, 9, 2, 3, 10, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 6, 5, 10, 3, 3, 8, 7, 2, 10, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 2, 2]",0.0,33,55.75,5.64,1.0,5.88,27,28,3,0.69,47.61904761904761
